code,ratio_eco_total,ratio_orgashop,ratio_mart,orgashop_mart,orgashop,mart_wo_orga,mart_orga,orga_total,eco_wo_orga,exp_total,sel1,sel2,sel3,sel4,sel5,sel6,heal1,heal2,heal3,heal4,heal5,sec1,sec2,sec3,sec4,fre1,fre2,fre3,econ1,econ2,econ3,econ4,tast1,tast2,tast3,plea1,plea2,plea3,habi1,habi2,habi3,atti1,atti2,atti3,atti4,atti5,atti6,heal,econ,habit,info,local,new,no_add,plea,sec,taste,ratio_orga_total,ratio_orga_shop,ratio_mart_eco,_clus_1,_clus_2,_clus_3,_clus_4,_clus_5,_clus_6,_clus_7,_clus_8,_clus_9,_clus_10,_clus_11,_clus_12,_clus_13,_clus_14,_clus_15,_clus_16,_clus_17,_clus_18,_clus_19,_clus_20,_clus_21,_clus_22,_clus_23,_clus_24,_clus_25,_clus_26,_clus_27,_clus_28,_clus_29,_clus_30
753,.0026873,0,1,31742,0,17742,14000,14000,17742,1.18e+07,6,6,6,6,6,6,6,5,7,2,4,4,5,5,5,6,5,6,6,5,5,4,6,5,3,4,6,6,3,2,4,5,4,4,3,4,3,.5065,.2601,-1.3502,-1.5341,-1.026,-.8617,-.4829,1.3885,.0297,-.0531,.0026873,0,.0026873,1,3,4,1,1,3,3,3,1,2,2,3,6,3,5,4,2,2,4,6,5,2,2,5,2,4,5,5,4,1
757,.0127596,.2985387,.7014613,205300,61290,112270,31740,93030,112270,1.61e+07,6,6,7,5,6,4,2,4,3,1,1,4,4,4,4,7,6,6,6,7,5,2,6,7,7,6,5,4,5,4,6,4,2,3,2,1,1,-2.2423,-.2804,.2161,-3.131,-2.5717,.6743,-.9273,.3021,-1.4425,1.4821,.0127596,.0038092,.0089504,1,1,1,3,3,1,4,2,4,3,6,4,5,5,4,2,6,5,5,6,5,6,3,5,2,5,1,2,2,1
760,.0119355,.1090184,.8909816,122915,13400,47725,61790,75190,47725,1.03e+07,6,6,6,6,6,4,4,4,5,5,5,6,6,6,6,7,7,7,6,4,4,3,6,6,6,4,2,5,6,5,6,6,4,4,4,5,5,-1.0654,-.5661,.4574,-.6699,-.6091,.0894,.7115,-1.0525,.9589,.7905,.0119355,.0013012,.0106343,1,3,3,5,2,2,2,3,2,4,5,3,8,1,5,2,2,4,5,6,5,4,1,1,2,2,5,4,2,1
762,.0026117,.6094326,.3905674,27140,16540,10600,0,16540,10600,1.04e+07,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,6,6,7,7,4,5,5,5,4,5,4,4,4,7,7,7,7,7,7,1.3215,2.1827,-1.1088,1.7592,1.501,.2233,1.5309,.0319,2.1596,.099,.0026117,.0015917,.00102,2,3,4,1,1,4,5,1,3,1,3,1,2,2,2,1,5,3,6,5,6,3,6,2,4,3,6,1,3,3
764,.0033315,0,1,41590,0,41590,0,0,41590,1.25e+07,6,5,6,6,6,4,6,6,6,5,5,6,5,5,5,6,6,6,6,5,3,3,5,2,3,2,4,5,6,4,6,5,5,5,5,5,5,.6197,-.4529,.4574,-.1464,-.4617,-1.1296,.2671,.0319,.3012,-1.8995,.0033315,0,.0033315,1,2,2,4,2,2,2,3,1,2,2,2,4,6,6,6,1,6,2,3,1,1,5,3,5,1,2,3,4,6
770,.095971,.8979497,.1020503,2409694,2163784,167870,78040,2241824,167870,2.51e+07,5,5,7,5,7,6,5,6,6,5,5,5,6,7,5,7,7,6,5,5,6,5,7,4,5,6,4,4,6,6,6,6,6,5,5,5,6,.3129,.8632,.4574,.0681,.5197,1.3083,.3364,-.2401,1.0448,-.5164,.095971,.0861771,.0097939,2,2,4,4,1,4,5,1,3,1,4,7,2,2,2,1,5,6,3,5,6,2,6,2,4,3,6,5,3,3
773,.0061498,0,1,180804,0,112974,67830,67830,112974,2.94e+07,7,7,7,7,7,7,6,5,7,5,6,5,7,7,7,7,7,6,7,7,1,1,7,7,7,7,7,7,5,5,6,7,7,7,7,7,7,.5065,-1.2131,.2161,1.7592,1.501,1.4423,.7808,2.2028,1.8881,1.4821,.0061498,0,.0061498,2,3,3,5,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,4,6,5
774,.0140507,.0897947,.9102052,567962,51000,339612,177350,228350,339612,4.04e+07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,5,1,2,3,1,1,1,1,1,2,1,3,3,-4.2972,-1.0716,-3.4582,-2.7959,-4.3869,-2.5316,-3.3854,-1.5967,-3.4157,-1.7474,.0140507,.0012617,.012789,1,1,1,2,3,1,4,2,4,3,6,4,5,5,4,5,6,5,1,1,2,6,3,4,6,5,1,2,5,2
776,.0030788,.5268474,.4731526,56430,29730,14330,12370,42100,14330,1.83e+07,7,7,7,4,7,7,7,7,6,4,4,5,5,6,4,7,7,7,7,4,4,2,7,2,2,2,2,4,6,4,6,7,6,6,4,7,7,1.3215,-1.0594,.4574,.795,.9366,-1.1296,-.1079,-1.3246,.1156,-1.9755,.0030788,.0016221,.0014568,2,2,2,4,2,2,1,3,1,2,2,2,4,6,6,6,1,6,2,3,1,1,5,3,5,1,2,3,4,6
779,.020157,.8702269,.1297731,730729,635900,14269,80560,716460,14269,3.63e+07,7,6,7,7,7,5,6,6,5,6,4,6,6,6,5,7,7,6,7,6,4,2,6,7,6,6,7,7,6,4,6,6,7,6,6,5,5,.3381,-.6133,.4574,.3771,1.084,.6743,.7115,2.2028,.4015,1.406,.020157,.0175412,.0026158,2,3,3,5,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,4,6,5
780,.000729,0,1,13780,0,13780,0,0,13780,1.89e+07,6,6,7,5,6,4,3,5,5,1,4,6,3,4,2,7,7,7,6,4,2,2,4,1,2,2,1,2,7,6,6,6,4,4,4,4,4,-.9773,-1.2791,.6988,-1.0992,-.6091,-.4955,-.6215,-2.411,-1.1999,-2.591,.000729,0,.000729,1,1,1,2,3,1,1,2,4,3,2,2,4,6,4,5,6,5,1,1,1,1,3,3,5,5,2,3,5,6
792,.0388996,.4681252,.5318748,845073,395600,197653,251820,647420,197653,2.17e+07,7,6,6,6,6,4,7,7,7,7,6,6,6,6,5,7,7,7,7,5,2,2,7,6,2,2,4,6,4,4,7,6,7,7,7,7,7,1.6031,-1.0561,.5165,1.7592,1.084,-1.1296,.7115,.304,.9444,.4863,.0388996,.0182099,.0206897,2,3,3,5,2,2,2,1,3,4,1,1,3,4,1,3,3,3,3,4,3,4,4,1,4,6,3,4,1,5
796,0,,,0,0,0,0,0,0,1.01e+07,6,7,7,6,6,3,6,6,6,6,4,7,6,6,5,7,7,7,6,3,4,2,6,6,4,5,3,4,6,6,6,6,5,6,6,6,6,.6197,-1.2825,.4574,.8064,-.0447,.8574,1.0865,-.7824,.4015,.6384,0,0,0,2,3,3,5,2,2,2,1,3,4,1,6,3,4,1,3,3,4,3,4,3,4,4,1,4,2,3,4,6,5
798,.0170641,.5336242,.4663758,244779,130620,45079,69080,199700,45079,1.43e+07,6,5,7,6,6,5,4,3,4,3,5,5,5,7,6,6,4,6,7,5,4,4,7,5,4,6,4,4,6,5,6,6,5,6,6,6,6,-1.7419,.1502,.4574,.8064,-.0447,.9913,-.1079,-.2401,1.3307,.023,.0170641,.0091058,.0079583,2,2,2,3,1,4,5,1,2,5,5,6,7,1,3,3,4,4,5,6,5,6,1,5,1,4,5,2,2,1
799,.0004308,0,1,8950,0,0,8950,8950,0,2.08e+07,7,7,7,6,6,6,6,7,6,4,5,7,7,7,5,7,7,7,6,6,7,7,7,6,5,6,6,7,7,7,7,6,6,7,7,7,7,1.0146,2.1827,1.2406,1.7592,.5197,1.6254,1.5309,1.6605,1.0448,.7145,.0004308,0,.0004308,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
800,.0007824,1,0,11800,11800,0,0,11800,0,1.51e+07,6,6,6,3,7,1,4,3,5,2,2,5,2,2,2,5,6,6,5,6,6,5,5,2,1,1,5,5,6,1,6,6,6,6,2,2,2,-1.4603,1.0863,.4574,-1.7921,.5197,-2.5316,-1.4409,.5742,-2.4865,-2.0516,.0007824,.0007824,0,1,1,1,2,3,1,4,2,4,3,6,4,5,5,4,5,6,5,1,1,2,1,3,3,5,4,4,2,5,2
801,.0132667,0,1,107410,0,99210,8200,8200,99210,8096230,7,7,7,4,4,6,7,7,7,5,4,7,7,4,7,7,7,7,4,4,4,2,7,7,4,7,4,4,6,6,6,6,5,4,4,4,6,1.6031,-1.0594,.4574,-.6702,-.0447,1.7593,1.5309,-.2401,.2297,1.2539,.0132667,0,.0132667,2,3,3,5,2,2,2,1,3,4,1,1,3,4,1,3,3,4,3,2,3,5,4,6,3,6,3,4,6,5
802,.0087031,.2294005,.7705995,161290,37000,124290,0,37000,124290,1.85e+07,5,5,5,6,6,6,6,4,5,5,4,4,4,5,4,5,6,6,6,6,5,5,6,5,6,5,5,6,6,4,6,6,5,6,6,5,5,-.4517,.9764,.4574,.3771,-.0447,.2233,-.9273,.8462,-.2562,.1751,.0087031,.0019965,.0067066,2,1,4,3,3,3,3,1,2,5,5,7,7,1,3,1,4,2,5,5,5,2,1,5,1,4,4,5,2,1
805,.0248387,.0384688,.9615312,265150,10200,180850,74100,84300,180850,1.07e+07,6,6,7,5,6,6,6,7,5,6,4,5,4,6,6,7,6,6,6,5,4,4,6,7,6,5,4,5,3,2,4,7,6,6,5,6,7,.733,.1502,-1.3502,.8006,.9366,-.4108,-.5522,.0319,.6874,1.406,.0248387,.0009555,.0238832,2,3,3,5,1,3,1,1,1,4,1,5,3,3,1,4,3,1,6,4,3,4,2,1,1,2,3,4,1,5
807,.0083242,.4564306,.5435694,136713,62400,58883,15430,77830,58883,1.64e+07,7,7,7,7,7,7,6,7,6,5,7,4,7,7,6,7,7,7,7,7,7,6,7,7,7,6,5,7,7,7,7,6,7,6,6,6,6,1.0146,1.9125,1.2406,.8064,1.084,1.6254,.4057,1.1183,1.8736,1.4821,.0083242,.0037994,.0045248,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,6,3,3,6,1,3,3
809,.0260173,.784135,.2158649,298520,234080,13440,51000,285080,13440,1.15e+07,7,7,7,4,7,4,7,7,4,7,5,7,7,4,7,5,5,3,6,6,7,6,6,6,6,6,6,6,2,2,4,6,6,6,6,3,6,.7581,1.6894,-1.5915,.1621,.5197,.0402,1.5309,1.3885,.5012,.7905,.0260173,.0204011,.0056162,2,3,4,1,1,4,5,1,3,1,3,5,2,3,2,4,5,1,6,2,6,3,6,6,3,3,6,1,3,3
810,.0388556,.8545576,.1454423,342610,292780,16960,32870,325650,16960,8817514,3,4,5,5,6,5,5,6,5,4,3,5,4,5,6,7,6,4,5,5,4,5,6,5,5,4,3,3,6,4,5,5,4,5,5,6,4,.0313,.6435,-.0843,-.1462,-1.026,-.2277,-.5522,-1.0544,.0441,.099,.0388556,.0332044,.0056513,1,2,2,4,1,3,3,3,1,5,4,3,8,6,5,6,2,2,4,6,5,2,2,4,2,2,5,5,2,1
813,.0223927,.7884433,.2115567,432130,340710,59680,31740,372450,59680,1.93e+07,6,6,4,5,6,2,6,7,7,6,2,6,5,6,6,6,6,6,6,4,3,4,6,5,6,2,3,5,7,3,6,5,3,4,3,5,5,1.2963,-.1827,.6988,-.8903,-1.5904,-1.4466,.2671,-.5103,.1445,.1751,.0223927,.0176554,.0047373,1,3,3,5,2,2,1,3,1,2,2,2,8,6,5,6,2,2,4,3,1,4,5,4,2,2,5,3,4,6
814,.0023266,.3840621,.6159379,34760,13350,21410,0,13350,21410,1.49e+07,4,4,5,4,5,4,2,2,2,3,2,3,2,3,4,5,5,3,6,6,4,2,6,4,4,3,4,2,6,4,4,4,2,3,4,4,4,-3.3138,-.6133,-.6261,-1.4024,-2.5717,-.6786,-2.191,-.7843,-1.5428,-.5925,.0023266,.0008936,.0014331,1,1,1,2,3,1,4,2,4,3,6,4,5,5,4,5,6,5,1,1,2,6,3,4,6,5,1,2,5,2
815,.0346961,.5659137,.4340862,698587,395340,262447,40800,436140,262447,2.01e+07,7,7,6,6,6,5,4,4,6,3,5,6,5,5,6,6,5,4,4,6,5,3,5,2,4,2,2,2,6,3,5,6,3,4,4,3,4,-.7837,-.0101,-.0843,-1.314,-1.1735,-1.4466,.2671,-1.8687,.5871,-1.8234,.0346961,.019635,.0150611,1,2,2,4,1,4,5,3,4,2,2,2,4,6,6,5,1,6,1,3,1,1,5,3,5,1,2,3,5,6
816,.1271865,.9683769,.0316231,2271884,2200040,59774,12070,2212110,59774,1.79e+07,5,6,7,7,6,4,6,5,4,4,2,6,4,7,3,7,7,6,6,6,4,4,5,5,4,3,3,4,5,4,5,6,4,4,6,5,5,-.3385,.3733,-.3257,-.2293,-.6091,-.6786,-.1772,-.7824,-.3415,.023,.1271865,.1231645,.004022,1,2,2,3,1,3,3,3,1,2,4,3,6,6,5,6,2,2,4,3,5,2,2,4,2,4,5,5,2,4
818,.0201508,.187566,.812434,369470,69300,176220,123950,193250,176220,1.83e+07,5,5,6,5,6,4,6,7,7,4,3,7,5,6,6,6,6,4,5,5,4,3,5,6,6,5,5,3,5,5,5,5,5,6,6,6,6,1.2963,-.3431,-.3257,.8064,-.4617,.5403,.6422,.03,.4159,.7905,.0201508,.0037796,.0163712,2,3,3,5,2,2,2,1,3,4,1,5,3,3,1,3,3,1,3,2,3,5,4,5,4,2,3,4,6,5
819,.0344658,.0377634,.9622366,492540,18600,263750,210190,228790,263750,1.43e+07,6,7,7,5,7,4,6,6,6,7,2,7,7,7,7,7,7,7,6,2,2,2,6,6,6,6,4,2,6,4,6,7,7,6,6,6,6,.6197,-1.7252,.4574,.8064,1.501,.6743,1.5309,-.7843,.8022,.7905,.0344658,.0013015,.0331642,2,3,3,5,2,2,2,1,3,4,1,6,3,4,1,3,3,4,3,4,3,4,4,1,4,6,3,4,6,5
820,.0010009,0,1,20990,0,0,20990,20990,0,2.10e+07,6,6,7,5,6,6,6,6,4,4,2,5,5,5,4,7,6,7,4,5,2,2,6,4,5,2,5,6,6,5,6,5,6,6,6,7,7,.0564,-1.0561,.4574,1.2357,.1027,-.8125,-.1079,.8462,-.7992,-.5164,.0010009,0,.0010009,2,3,3,3,3,2,1,3,2,4,1,6,7,1,3,3,4,4,2,4,5,4,4,1,4,6,2,3,1,5
821,.0029319,0,1,108480,0,102330,6150,6150,102330,3.70e+07,6,7,6,7,7,6,5,7,6,5,4,6,6,6,6,6,7,4,6,5,4,2,5,6,6,6,5,4,6,4,4,6,6,6,5,5,6,.7078,-.8363,-.6261,.3713,.5197,.6743,.7115,.3021,.6874,.7905,.0029319,0,.0029319,2,3,3,5,2,2,2,1,3,4,1,5,3,4,1,3,3,1,3,4,3,5,4,1,3,6,3,4,6,5
822,.0009078,0,1,24480,0,19050,5430,5430,19050,2.70e+07,7,6,7,6,7,4,4,6,5,5,3,4,5,6,5,6,6,6,6,5,6,2,6,4,4,3,4,5,5,4,5,5,3,3,3,4,6,-.2756,-.6166,-.3257,-1.1937,-1.5904,-.6786,-.4829,.0319,.13,-.5925,.0009078,0,.0009078,1,2,2,3,2,2,1,2,4,2,2,2,6,6,5,5,2,2,1,6,5,1,1,4,2,4,5,3,5,6
826,.0011076,0,1,13566,0,13566,0,0,13566,1.22e+07,6,4,5,5,6,5,7,6,6,4,5,6,3,4,2,7,6,3,5,6,6,3,6,6,6,5,4,6,6,5,6,5,6,6,6,6,6,.9266,.0997,.4574,.8064,.1027,.5403,-.6215,.304,-.9284,.7905,.0011076,0,.0011076,2,3,3,3,3,3,3,1,2,5,5,6,7,1,3,3,4,4,3,2,5,5,1,5,1,2,5,4,3,1
838,.0032725,0,1,41330,0,28550,12780,12780,28550,1.26e+07,6,6,7,7,7,6,6,6,4,5,4,4,5,5,4,5,6,4,4,4,4,4,7,7,6,6,4,5,4,6,4,4,4,4,4,4,4,.0564,-.0729,-1.1088,-1.0992,-1.443,1.3083,-.4829,.0319,-.2562,1.406,.0032725,0,.0032725,1,3,3,3,3,3,1,2,2,5,5,3,8,1,5,2,2,2,4,6,5,5,1,5,1,2,5,4,2,1
839,.0028444,.2551631,.7448369,66820,17050,37670,12100,29150,37670,2.35e+07,6,7,7,4,4,3,6,7,6,3,5,5,5,6,5,7,7,6,2,2,1,1,7,7,7,4,4,4,6,5,6,6,7,6,6,6,7,1.0146,-2.3284,.4574,1.0209,1.084,.0894,-.1079,-.2401,.673,1.4821,.0028444,.0007258,.0021186,2,3,3,5,2,2,2,1,3,4,1,6,3,4,1,3,3,4,3,4,3,4,4,1,4,6,3,4,6,5
840,.0060793,.0513473,.9486526,288233,14800,223023,50410,65210,223023,4.74e+07,7,6,6,5,6,6,7,7,6,4,4,7,7,7,7,7,7,7,6,5,4,2,3,4,4,6,4,4,6,6,6,7,7,7,6,6,6,1.3215,-.8363,.4574,1.1096,1.501,1.3083,1.5309,-.2401,1.3452,-.5925,.0060793,.0003122,.0057672,2,3,3,5,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,4,6,3,4,6,5
841,.0022046,.4391744,.5608256,45540,20000,25540,0,20000,25540,2.07e+07,7,5,6,5,7,7,6,5,5,6,4,5,6,6,6,7,6,6,6,6,6,2,6,6,6,4,6,6,7,6,7,6,7,7,7,7,7,-.0568,-.3936,1.2406,1.7592,1.084,.4064,.3364,1.3885,.6874,.7905,.0022046,.0009682,.0012364,2,3,3,1,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,4,6,5
842,.0052763,0,1,105111,0,105111,0,0,105111,1.99e+07,4,6,6,6,7,7,6,6,7,6,2,5,4,5,5,7,7,6,7,6,6,5,6,3,6,5,4,6,6,6,6,6,4,5,4,6,6,.9014,1.0863,.4574,.0625,-.6091,.8574,-.5522,.304,-.5133,-1.0558,.0052763,0,.0052763,2,2,2,4,3,3,3,3,1,5,4,7,8,1,5,6,2,2,4,5,4,2,2,5,2,1,4,5,4,4
847,0,,,0,0,0,0,0,0,1.53e+07,6,6,6,7,6,6,6,5,5,4,3,6,6,5,4,4,6,6,6,6,6,6,6,5,4,3,4,5,6,3,6,6,6,6,6,6,6,-.0568,1.5795,.4574,.8064,.5197,-.9957,.7115,.0319,-.5277,.023,0,0,0,2,2,4,1,1,4,3,3,1,5,4,7,2,2,2,6,5,3,2,5,4,2,2,2,4,3,6,5,4,4
851,.0028306,0,1,17160,0,0,17160,17160,0,6062393,7,7,7,7,7,7,6,6,6,4,3,7,7,7,7,7,7,7,7,5,3,4,7,5,5,3,4,6,5,6,3,7,6,6,5,6,6,.6197,.0403,-1.4093,.5861,.9366,-.0445,1.5309,.304,1.0737,.099,.0028306,0,.0028306,2,3,3,5,1,4,5,1,3,4,1,5,3,3,1,4,3,1,6,2,3,2,4,2,4,3,6,1,3,5
853,.01623,.2159551,.7840449,180130,38900,38880,102350,141250,38880,1.11e+07,5,5,5,6,5,3,5,6,6,4,4,5,6,5,4,7,6,5,6,5,4,4,5,3,3,5,3,3,4,3,4,5,3,3,3,4,5,.3129,.1502,-1.1088,-1.4083,-1.5904,-.0937,.3364,-1.0544,-.2562,-1.284,.01623,.003505,.0127251,1,2,2,4,1,3,3,3,4,2,2,2,4,6,5,5,1,6,1,3,1,1,5,3,5,1,2,3,4,6
854,.0172687,.2236719,.776328,193140,43200,33170,116770,159970,33170,1.12e+07,5,5,5,5,5,4,5,5,5,5,4,5,5,5,6,5,6,5,5,4,4,5,4,5,5,5,4,4,4,3,4,5,4,4,4,5,5,-.3636,.4204,-1.1088,-.6699,-1.026,-.0937,-.1079,-.2401,.3156,.099,.0172687,.0038625,.0134062,1,2,2,4,1,3,3,3,1,5,4,3,8,3,5,2,2,2,4,6,5,2,1,5,2,4,5,5,2,1
855,.0018749,.278474,.721526,35910,10000,6980,18930,28930,6980,1.92e+07,6,6,7,7,7,5,6,6,6,6,6,6,6,6,6,7,7,6,7,6,7,6,7,6,5,5,6,5,6,4,6,5,6,7,5,7,7,.6197,1.6894,.4574,1.3186,.1027,.2233,.7115,1.1164,1.2304,.7145,.0018749,.0005221,.0013528,2,3,4,1,1,4,5,1,3,1,3,1,1,2,2,1,5,3,3,2,6,3,6,5,3,3,6,1,3,3
862,.0051903,0,1,67830,0,26830,41000,41000,26830,1.31e+07,7,6,6,6,6,2,4,6,6,6,4,6,2,6,4,6,6,6,5,6,6,2,6,2,2,2,4,4,6,4,6,4,4,4,4,4,4,.0061,-.3936,.4574,-1.0992,-1.443,-1.1296,-1.0659,-.2401,.1156,-1.9755,.0051903,0,.0051903,1,2,2,4,3,3,1,2,4,2,2,2,4,6,6,6,1,6,1,3,1,1,3,3,5,1,2,3,5,6
864,.008234,.9685446,.0314554,213000,206300,1870,4830,211130,1870,2.59e+07,6,6,6,5,6,6,6,6,6,4,5,6,6,6,4,6,6,6,6,5,4,4,6,4,5,4,5,5,3,4,6,6,6,5,5,5,6,.6197,.1502,-.2666,.0681,.5197,-.2277,.7115,.5742,.387,-.5164,.008234,.007975,.000259,2,2,4,4,1,4,5,3,1,4,4,7,2,3,2,6,1,1,2,5,4,2,4,2,4,3,6,1,4,4
870,.0283111,.0512189,.9487811,259670,13300,186280,60090,73390,186280,9172022,7,7,6,6,6,4,6,6,6,7,5,6,6,7,7,6,6,7,6,4,2,4,6,2,4,4,2,4,6,4,6,7,4,5,4,6,6,.6197,-.2926,.4574,.0625,-.1921,-.2277,.7115,-1.3246,1.6166,-1.8234,.0283111,.0014501,.026861,1,2,2,4,2,2,2,3,1,2,4,2,2,6,6,6,1,6,2,3,1,1,5,3,5,1,2,3,4,6
873,.0004446,0,1,6610,0,3660,2950,2950,3660,1.49e+07,6,5,5,5,6,5,4,5,7,4,2,3,3,3,3,6,6,5,5,4,4,4,6,5,6,4,4,5,3,4,5,5,5,5,4,6,6,-.1072,-.0729,-.8084,.0625,-.4617,-.2277,-1.7467,.0319,-1.8287,.1751,.0004446,0,.0004446,1,1,1,2,3,1,4,2,4,3,6,4,6,5,3,2,6,5,5,6,5,6,1,4,2,4,5,2,2,1
877,.0023634,.7919967,.2080033,23990,19000,4990,0,19000,4990,1.02e+07,6,6,6,5,5,6,6,5,6,6,5,6,5,5,5,6,6,6,6,6,6,6,6,5,5,5,6,6,4,4,5,6,6,6,6,6,6,.2248,1.5795,-.5671,.8064,.5197,.2233,.2671,1.3885,.3012,.099,.0023634,.0018718,.0004916,2,3,4,1,1,4,5,1,3,1,3,7,2,2,2,1,5,3,3,5,6,3,6,2,3,3,6,5,3,3
879,0,,,0,0,0,0,0,0,1.84e+07,4,4,5,7,5,4,5,6,7,4,3,6,2,7,4,5,6,1,6,7,7,7,4,3,1,2,4,7,7,7,6,5,6,7,7,6,5,.5946,2.4057,.6988,1.1154,.1027,-.1785,-1.0659,.5761,.2159,-1.4361,0,0,0,2,2,4,4,1,3,3,3,1,5,4,7,2,2,2,1,5,6,2,5,4,2,2,2,5,3,4,5,4,4
881,0,,,0,0,0,0,0,0,1.02e+07,5,5,4,6,5,3,4,3,5,2,2,5,3,3,4,5,5,5,4,5,5,5,3,3,2,2,2,2,5,2,6,4,6,6,4,4,6,-1.4603,.7533,.2161,-.0638,-.3142,-1.7636,-.9966,-1.8687,-1.5428,-1.3601,0,0,0,1,1,1,2,3,3,4,2,4,3,6,4,5,5,4,5,6,5,1,1,2,1,3,3,6,5,4,2,5,2
884,.0011775,0,1,6900,0,6900,0,0,6900,5859774,6,7,7,2,6,3,4,7,7,6,5,6,6,6,6,7,6,6,5,5,5,3,6,5,3,4,4,5,6,4,6,6,6,6,4,4,5,.6826,-.2332,.4574,-.2783,.5197,-.2277,.7115,.0319,.9589,-.0531,.0011775,0,.0011775,2,3,3,5,2,2,2,3,1,4,1,7,3,2,1,3,3,3,2,5,3,4,4,1,4,2,3,4,1,5
885,0,,,0,0,0,0,0,0,1.10e+07,6,6,6,6,7,5,5,6,6,6,3,6,4,6,6,6,7,6,4,4,4,3,4,3,4,4,3,4,6,5,6,7,4,4,4,5,4,.3129,-.5661,.4574,-.8845,-.1921,.0894,-.1772,-.7824,.4159,-1.208,0,0,0,1,2,2,4,2,2,1,3,1,2,2,2,4,6,6,6,1,6,2,3,1,1,5,3,5,1,2,3,4,6
890,.0019869,0,1,46560,0,43680,2880,2880,43680,2.34e+07,7,7,7,7,7,7,7,7,6,2,3,7,6,6,7,7,7,7,6,5,4,3,6,6,3,6,4,5,6,4,5,7,6,4,4,5,5,1.3215,-.3431,-.0843,-.6699,.9366,.6743,1.0865,.0319,.7019,.5624,.0019869,0,.0019869,2,3,3,5,2,2,2,1,3,4,1,1,3,4,1,3,3,1,3,2,3,5,4,6,3,6,3,1,6,5
892,.0341584,.9693477,.0306523,624750,605600,3400,15750,621350,3400,1.83e+07,7,7,7,4,6,5,5,7,6,6,4,7,7,6,5,7,7,7,4,2,4,2,7,4,3,5,6,7,7,6,7,7,7,6,6,5,6,.7078,-1.5055,1.2406,.5916,1.501,.8574,1.5309,1.6605,.4015,-.6686,.0341584,.0331114,.001047,2,3,3,5,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,4,6,5
897,.0029487,0,1,67040,0,67040,0,0,67040,2.27e+07,6,7,7,6,6,7,6,7,7,2,4,6,6,6,2,6,7,7,7,5,4,2,4,2,2,4,2,2,6,4,6,6,6,6,6,6,6,1.2963,-.8363,.4574,.8064,.5197,-.2277,.7115,-1.8687,-.4563,-1.9755,.0029487,0,.0029487,2,2,2,4,2,2,1,3,1,2,2,2,4,6,6,6,1,6,2,3,1,1,5,3,5,1,2,3,4,6
898,.1541433,.9940295,.0059706,2619520,2603880,15640,0,2603880,15640,1.70e+07,7,6,6,5,6,6,7,7,6,7,6,7,7,6,7,7,7,7,5,2,2,2,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,1.3215,-1.7252,1.2406,1.3299,1.501,1.6254,1.5309,1.3885,1.5163,.7905,.1541433,.153223,.0009203,2,3,3,5,2,2,2,1,3,1,3,1,1,4,1,3,3,3,3,2,3,5,4,6,3,6,3,4,6,5
899,.0048959,.2850667,.7149333,114710,32700,76170,5840,38540,76170,2.34e+07,7,7,7,7,6,4,5,6,6,3,4,4,4,5,5,6,7,7,5,6,2,2,5,5,5,4,4,5,6,4,7,6,3,7,7,6,7,.3129,-.833,.9992,1.5445,-1.1735,-.2277,-.9273,.0319,.0297,.099,.0048959,.0013957,.0035003,1,3,3,3,3,1,1,1,2,4,5,6,7,1,3,3,4,4,5,4,5,4,1,4,2,4,5,3,2,1
900,.004846,.5358965,.4641034,88170,47250,40920,0,47250,40920,1.82e+07,6,6,6,6,6,2,6,4,4,4,2,6,5,5,2,6,6,6,6,5,3,2,6,5,2,2,5,6,6,2,4,6,6,4,5,4,5,-.7334,-.9462,-.6261,-.6644,.5197,-1.7636,.2671,.8462,-1.371,-.1292,.004846,.002597,.0022491,1,1,1,3,3,1,1,2,2,2,2,2,6,6,3,5,1,4,6,4,4,4,5,1,4,6,3,4,1,4
901,.005709,1,0,141924,141924,0,0,141924,0,2.49e+07,6,6,6,6,6,2,7,4,6,5,3,7,6,6,4,6,6,7,6,5,3,2,3,7,5,3,6,7,6,4,6,6,6,5,5,3,3,.1368,-.9462,.4574,-1.005,.5197,-.6786,1.0865,1.6605,-.1559,1.3299,.005709,.005709,0,2,3,3,5,2,2,2,1,2,4,1,6,3,1,1,3,3,4,3,4,3,5,4,6,3,6,3,4,1,5
